#{"t_start": 1666530487.3859344, "env_id": null}
r,l,t
17.84303,151,26565.23729
16.568386,151,26565.23729
11.27271,151,26565.297698
15.6533165,151,26574.000767
12.295933,151,26574.092654
15.841045,151,26574.092654
21.857924,151,26574.158099
12.872572,151,26582.888696
25.23139,151,26582.995616
17.855335,151,26582.995616
11.132839,151,26583.041065
19.628294,151,26591.798908
30.121609,151,26591.890312
18.130507,151,26591.890312
21.768204,151,26591.936794
24.09268,151,26600.791782
9.055737,151,26600.821249
10.393161,151,26600.821249
25.045456,151,26600.912133
26.30905,151,26609.844624
14.574379,151,26609.934029
12.490113,151,26609.934029
18.748232,151,26610.026433
24.72435,151,26618.893247
12.748813,151,26618.985654
17.106733,151,26618.985654
14.743451,151,26619.09202
15.658521,151,26627.946579
18.457321,151,26628.067911
16.986353,151,26628.067911
25.65454,151,26628.081897
20.47367,151,26636.995269
13.462937,151,26637.102183
10.5616665,151,26637.102183
13.030149,151,26637.117652
13.213886,151,26645.913815
12.471779,151,26646.032176
29.385803,151,26646.032176
12.528829,151,26646.102112
18.110737,151,26654.946524
13.565011,151,26655.037433
8.478592,151,26655.037433
17.596395,151,26655.110845
15.595079,151,26664.142847
19.2391,151,26664.256725
20.866007,151,26664.256725
14.556317,151,26664.281706
12.948405,150,26692.453819
14.148112,150,26692.545741
11.791575,150,26692.545741
23.61886,150,26692.576205
10.704727,151,26701.494179
12.340685,151,26701.601588
15.715916,151,26701.601588
11.685198,151,26701.648534
16.67913,151,26710.562451
17.393461,151,26710.670325
26.04174,151,26710.670325
26.911015,151,26710.746745
12.158935,151,26719.620949
11.908296,151,26719.730809
15.820827,151,26719.730809
16.711124,151,26719.77375
15.058006,151,26728.695518
10.294738,151,26728.787411
25.946278,151,26728.787411
25.628408,151,26728.848877
25.350916,151,26737.653221
25.431692,151,26737.744106
12.437484,151,26737.744106
18.478456,151,26737.760079
26.321281,151,26746.631999
16.20286,151,26746.723883
25.479418,151,26746.723883
26.373041,151,26746.785819
13.345157,151,26755.585607
17.31035,151,26755.67699
14.038782,151,26755.67699
15.564338,151,26755.728924
10.7762985,151,26764.654026
15.62163,151,26764.730449
12.396642,151,26764.730449
11.562866,151,26764.7759
15.516173,151,26773.527576
15.200372,151,26773.587439
24.125687,151,26773.587439
8.124491,151,26773.679317
23.65193,151,26782.659168
27.43839,151,26782.751085
20.486853,151,26782.751085
24.61931,151,26782.781069
14.65112,151,26791.587199
16.111895,151,26791.677108
14.577917,151,26791.677108
12.481133,151,26791.739022
13.348853,151,26800.644161
12.2406435,151,26800.753039
10.070131,151,26800.753039
25.122734,151,26800.796978
17.603146,151,26809.623127
12.357737,151,26809.714031
19.143187,151,26809.714031
23.23601,151,26809.782989
12.723944,151,26825.617347
11.375989,151,26825.67827
11.420185,151,26825.67827
18.895676,151,26825.795621
12.016822,151,26834.711613
9.778991,151,26834.727093
26.197876,151,26834.727093
18.874268,151,26834.819983
38.294205,151,26843.778026
17.552364,151,26843.830497
12.29183,151,26843.831496
20.127428,151,26843.962333
11.967807,151,26852.711964
15.734316,151,26852.832352
18.932888,151,26852.832352
23.868858,151,26852.924252
12.857275,151,26861.691484
10.038433,151,26861.809837
23.558372,151,26861.809837
27.538366,151,26861.907754
17.41884,151,26870.790839
16.368328,151,26870.898199
25.989788,151,26870.898199
11.453839,151,26870.94436
15.931619,151,26879.91742
25.145077,151,26880.008811
17.107164,151,26880.008811
11.865635,151,26880.039268
11.549924,151,26889.083269
14.894905,151,26889.174156
10.767737,151,26889.174156
25.29257,151,26889.190129
23.927458,151,26897.999066
22.972378,151,26898.090533
10.384574,151,26898.090533
15.653144,151,26898.151972
25.628887,151,26907.064198
26.01546,151,26907.157121
11.8097925,151,26907.157121
23.551981,151,26907.218052
14.136372,151,26916.085155
12.692865,151,26916.177067
27.153502,151,26916.177067
13.032832,151,26916.301936
15.845679,151,26925.26028
7.8292,151,26925.351395
13.25078,151,26925.351395
20.751064,151,26925.381858
11.074391,151,26934.358635
12.779934,151,26934.450037
12.296507,151,26934.450037
35.08392,151,26934.527965
22.69399,140,27061.94889
20.426138,140,27062.055792
21.7553,140,27062.055792
15.947016,140,27062.213595
22.048908,151,27071.164277
11.665715,151,27071.270862
12.337608,151,27071.280436
10.787246,151,27071.300411
24.904312,151,27080.169982
24.122038,151,27080.260882
45.982124,151,27080.260882
14.332537,151,27080.276349
17.981846,151,27089.012124
14.647018,151,27089.089029
17.492573,151,27089.089029
15.886393,151,27089.181429
6.83605,151,27098.030827
18.1091,151,27098.137185
18.44126,151,27098.137185
14.531318,151,27098.167648
11.101896,151,27107.020108
13.1628475,151,27107.049588
12.937662,151,27107.049588
25.150297,151,27107.156449
14.189041,151,27115.99395
13.01751,151,27116.085876
26.469717,151,27116.085876
14.600733,151,27116.200226
16.840485,151,27125.133873
9.753068,151,27125.226775
25.59926,151,27125.226775
15.964265,151,27125.24176
9.461672,151,27134.081532
17.534979,151,27134.14597
11.735573,151,27134.14597
25.126686,151,27134.187912
12.4748535,151,27143.077253
17.833315,151,27143.123214
16.73074,151,27143.123214
14.163631,151,27143.200665
32.51096,151,27152.006619
15.3169775,151,27152.133453
18.255547,151,27152.133453
25.279587,151,27152.159919
5.1958957,151,27161.065245
26.200827,151,27161.172647
12.55677,151,27161.172647
12.588966,151,27161.188112
16.814684,151,27170.118176
19.264927,151,27170.210097
24.129618,151,27170.210097
20.422596,151,27170.311957
25.945208,151,27179.323574
14.584768,151,27179.400519
16.312794,151,27179.400519
14.316928,151,27179.47741
11.482344,138,27323.013643
21.577679,138,27323.075588
21.418512,138,27323.075588
23.032034,138,27323.120536
8.850575,151,27331.977942
13.621054,151,27332.070359
26.12335,151,27332.070359
24.988998,151,27332.100331
13.930302,151,27341.057406
13.324883,151,27341.14988
12.108771,151,27341.14988
25.438066,151,27341.180853
26.61729,151,27349.912766
22.687233,151,27349.973724
18.171001,151,27349.973724
23.926155,151,27350.099652
19.513123,151,27359.058531
14.699876,151,27359.150445
16.716461,151,27359.150445
27.740032,151,27359.180428
26.867165,151,27368.030761
18.855415,151,27368.138102
12.28846,151,27368.138102
11.896953,151,27368.202062
10.994605,151,27377.19241
22.564678,151,27377.25335
25.51245,151,27377.25335
12.274296,151,27377.361717
11.724924,151,27386.220124
25.767258,151,27386.311511
25.798765,151,27386.311511
16.454771,151,27386.392411
24.255577,151,27395.178516
20.05436,151,27395.285427
10.34093,151,27395.285427
17.16915,151,27395.315877
24.98419,151,27404.228451
13.109919,151,27404.280421
26.660833,151,27404.280421
26.479359,151,27404.367792
25.888979,151,27413.279474
26.437065,151,27413.371407
15.147827,151,27413.371407
19.20091,151,27413.386873
13.080946,151,27422.304837
21.113419,151,27422.45164
20.168858,151,27422.45164
23.198917,151,27422.533043
22.17625,151,27431.401151
26.044329,151,27431.498017
22.692093,151,27431.498017
8.104227,151,27431.598408
12.912897,151,27440.314007
26.929789,151,27440.405906
14.682471,151,27440.405906
17.152685,151,27440.437368
12.728254,151,27459.017002
19.422186,151,27459.047473
26.050562,151,27459.047473
14.209344,151,27459.124897
16.870987,151,27468.009852
18.725676,151,27468.101732
12.500183,151,27468.101732
26.465395,151,27468.177643
13.332295,151,27477.166141
12.54407,151,27477.257535
12.843277,151,27477.257535
16.885876,151,27477.287987
56.54243,151,27486.030595
7.498248,151,27486.121506
16.34963,151,27486.121506
12.924394,151,27486.151465
17.019714,151,27494.941829
16.08492,151,27495.046223
11.984909,151,27495.046223
17.191273,151,27495.061209
12.805094,151,27503.913812
18.516449,151,27504.021736
8.843211,151,27504.022735
26.625956,151,27504.066685
-18.815983,151,27512.920283
27.300825,151,27513.012157
22.434923,151,27513.012157
12.975857,151,27513.103547
19.457968,151,27522.048637
23.946426,151,27522.115576
16.662699,151,27522.115576
22.599419,151,27522.1715
12.07918,151,27531.087903
-23.836391,151,27531.164826
26.737223,151,27531.164826
7.1752324,151,27531.25571
11.386912,151,27540.018104
7.348968,151,27540.125472
23.480927,151,27540.125472
25.440048,151,27540.151942
6.391058,151,27549.056788
10.743535,151,27549.111736
15.965775,151,27549.111736
15.856931,151,27549.215072
13.735325,151,27558.185725
17.434816,151,27558.218186
10.232545,151,27558.218186
15.911187,151,27558.316587
13.994254,151,27567.249842
22.85004,151,27567.340735
11.914538,151,27567.340735
8.306615,151,27567.370705
13.003224,151,27583.32998
22.896925,151,27583.437349
23.82302,151,27583.437349
13.337877,151,27583.451839
19.777887,151,27592.263014
13.177205,151,27592.355406
21.567543,151,27592.355406
24.164284,151,27592.386854
19.449541,151,27601.165097
16.477736,151,27601.255986
25.468554,151,27601.255986
15.332484,151,27601.286453
11.902817,151,27610.173531
66.88603,151,27610.266452
24.69019,151,27610.266452
11.790675,151,27610.320888
26.729006,151,27619.410859
14.899772,151,27619.471787
14.518152,151,27619.471787
13.497824,151,27619.564728
14.9827175,151,27628.314119
20.258583,151,27628.40502
6.2178116,151,27628.40502
14.918331,151,27628.435484
12.916486,151,27637.239549
15.817078,151,27637.300501
18.18881,151,27637.301499
19.496468,151,27637.393401
9.664939,151,27646.066678
23.123005,151,27646.173563
-14.795422,151,27646.173563
14.611919,151,27646.21952
24.382877,151,27655.332475
11.927032,151,27655.408384
25.459612,151,27655.408384
16.874512,151,27655.439344
12.270693,151,27664.246005
13.253886,151,27664.337882
14.529783,151,27664.337882
26.483585,151,27664.380834
19.16579,151,27673.388213
25.425413,151,27673.480154
14.695936,151,27673.480154
12.506572,151,27673.535569
31.659655,151,27682.302966
-3.3151286,151,27682.376397
24.104084,151,27682.376397
26.1674,151,27682.499751
23.723677,151,27691.471691
9.341652,151,27691.533132
18.914024,151,27691.533132
15.6035385,151,27691.625543
18.793894,151,27700.446299
16.658606,151,27700.5222
23.29815,151,27700.5222
15.719006,151,27700.643051
25.374891,138,27847.843853
17.716856,138,27847.887984
26.094862,138,27847.887984
13.100068,138,27848.001393
10.525903,151,27856.867564
11.883001,151,27856.971437
16.459822,151,27856.971437
11.620912,151,27857.063805
15.906479,151,27865.902582
12.320132,151,27865.99505
17.662321,151,27865.99505
14.35327,151,27866.025507
24.48579,151,27874.917244
17.645435,151,27875.009669
24.519878,151,27875.009669
10.436233,151,27875.09107
12.608426,151,27884.028335
17.39335,151,27884.151231
18.280745,151,27884.151231
10.731546,151,27884.180686
10.257421,151,27893.164801
17.895084,151,27893.270694
13.8509035,151,27893.270694
17.59464,151,27893.322647
10.51786,151,27902.249481
16.916498,151,27902.342365
11.219925,151,27902.342365
15.50652,151,27902.372817
24.862255,151,27911.317426
13.362729,151,27911.423324
13.279077,151,27911.423324
13.959176,151,27911.454794
20.599157,151,27920.247003
14.192856,151,27920.339414
25.092413,151,27920.339414
13.403519,151,27920.354895
27.576881,151,27929.141006
13.824955,151,27929.249356
10.430672,151,27929.249356
25.687767,151,27929.339242
24.687931,151,27938.195552
19.833948,151,27938.226018
11.245511,151,27938.226018
8.200433,151,27938.301932
13.607926,151,27947.145591
18.753643,151,27947.206554
14.73879,151,27947.207552
13.273027,151,27947.252008
26.16939,151,27956.039895
19.434185,151,27956.1283
18.059307,151,27956.1283
17.989878,151,27956.189217
17.54006,150,27981.93817
24.637087,150,27982.015097
13.819049,150,27982.015097
23.91351,150,27982.061052
17.230576,151,27990.992763
21.276865,151,27991.082663
19.595076,151,27991.082663
13.741387,151,27991.113136
9.2917385,151,27999.975945
16.528603,151,28000.021898
26.58892,151,28000.021898
13.971653,151,28000.09879
15.464717,151,28008.953115
19.430475,151,28009.045537
14.403403,151,28009.045537
11.738968,151,28009.06052
12.191271,151,28018.049326
15.619174,151,28018.112275
11.948246,151,28018.112275
24.893867,151,28018.218806
13.9319105,151,28026.960305
63.236797,151,28027.099184
13.907653,151,28027.099184
16.572052,151,28027.129665
18.673334,151,28035.82102
26.481823,151,28035.883433
9.624405,151,28035.883433
13.409366,151,28035.928875
21.118692,151,28044.856528
23.659601,151,28044.949031
26.905024,151,28044.949031
18.640602,151,28044.979991
12.31561,151,28053.975626
11.104775,151,28054.100493
16.140743,151,28054.100493
16.608292,151,28054.127452
15.143119,151,28062.890925
12.019603,151,28062.924371
12.950965,151,28062.924371
18.746847,151,28062.997769
25.597887,151,28071.923201
26.178368,151,28072.030611
15.828047,151,28072.030611
16.579472,151,28072.061081
18.982723,151,28080.81668
26.70712,151,28080.909071
14.831515,151,28080.909071
9.744068,151,28080.924564
14.322293,151,28089.866577
18.26422,151,28089.95748
-11.502434,151,28089.95748
13.683741,151,28089.972466
12.721408,151,28098.887484
26.850407,151,28098.978886
20.659325,151,28098.978886
12.217512,151,28098.994396
14.415976,150,28126.4705
12.891129,150,28126.563396
19.156935,150,28126.563396
15.745841,150,28126.619824
15.879925,151,28135.607907
12.441723,151,28135.699312
19.394606,151,28135.699312
26.086998,151,28135.745245
11.175229,151,28144.494826
17.967476,151,28144.586207
20.831459,151,28144.586207
23.017351,151,28144.601199
31.865902,151,28153.472576
25.147432,151,28153.565007
26.425304,151,28153.565007
28.668411,151,28153.579991
11.377166,151,28162.376056
15.540453,151,28162.467957
22.880806,151,28162.467957
12.026547,151,28162.579321
21.954462,151,28171.481017
15.387654,151,28171.572944
15.247992,151,28171.572944
22.341883,151,28171.604413
25.939198,151,28180.546502
14.892735,151,28180.607417
15.678631,151,28180.607417
-15.797504,151,28180.652393
20.167273,151,28189.512396
12.98716,151,28189.619286
19.858326,151,28189.619286
21.557796,151,28189.695188
12.850363,151,28198.511248
26.929705,151,28198.602147
10.446898,151,28198.602147
20.619608,151,28198.632118
25.341524,151,28207.600359
17.187105,151,28207.707218
19.19959,151,28207.707218
26.372925,151,28207.738681
16.54512,151,28216.606131
11.4609375,151,28216.728985
12.881,151,28216.728985
24.735874,151,28216.819885
6.9882646,151,28225.594589
16.301968,151,28225.686964
13.237018,151,28225.686964
11.382251,151,28225.701456
12.156544,151,28234.598816
16.338917,151,28234.70626
11.911017,151,28234.70626
25.409088,151,28234.782166
25.582087,151,28243.78944
16.128853,151,28243.880348
18.375769,151,28243.880348
-13.752494,151,28243.926281
3.0256367,136,28411.615969
9.73754,136,28411.735349
13.53191,136,28411.735349
6.0224776,136,28411.769338
12.060783,151,28420.716908
17.328362,151,28420.837259
12.379861,151,28420.837259
25.14436,151,28420.912687
19.607439,151,28429.934004
26.659492,151,28430.025885
18.600012,151,28430.025885
12.20297,151,28430.040869
18.52392,151,28438.734034
18.078629,151,28438.821938
17.89135,151,28438.821938
11.302792,151,28438.881375
25.895855,151,28447.74251
16.582249,151,28447.83441
32.63481,151,28447.83441
9.273607,151,28447.925295
18.002829,151,28456.720808
12.269555,151,28456.782248
7.0783777,151,28456.782248
15.654304,151,28456.848683
14.8471775,151,28465.774159
23.14121,151,28465.866543
15.2014675,151,28465.866543
14.446446,151,28465.895998
24.944454,151,28474.616278
26.067198,151,28474.707674
29.827505,151,28474.707674
24.274937,151,28474.738647
10.228776,151,28483.744913
12.237577,151,28483.836839
16.96317,151,28483.836839
13.068371,151,28483.867293
25.756746,151,28492.650396
13.429936,151,28492.756762
24.072834,151,28492.756762
19.297523,151,28492.802212
11.72623,151,28501.68663
15.19433,151,28501.792508
12.672991,151,28501.792508
11.16382,151,28501.807492
12.39637,151,28510.670343
25.56416,151,28510.777689
12.248527,151,28510.777689
27.416956,151,28510.792675
25.895592,151,28519.532719
10.32304,151,28519.609143
14.668163,151,28519.609143
10.753408,151,28519.701023
10.236532,151,28535.702393
11.774461,151,28535.81029
10.33363,151,28535.81029
20.545076,151,28535.841751
9.028085,151,28544.717139
61.756596,151,28544.808571
13.339906,151,28544.808571
11.42051,151,28544.839073
30.13918,151,28553.669302
9.270623,151,28553.761191
13.345784,151,28553.761191
12.390618,151,28553.81063
74.183266,151,28562.728718
26.237381,151,28562.759717
-55.43133,151,28562.759717
25.184633,151,28562.960465
-18.823011,151,28571.809776
14.286277,151,28571.901664
17.739935,151,28571.901664
5.8207564,151,28571.968581
11.7366295,151,28580.802148
17.346203,151,28580.848581
5.9263678,151,28580.848581
12.607807,151,28580.924994
6.8766317,151,28589.860166
12.344938,151,28589.96704
19.436167,151,28589.968545
18.698463,151,28589.998508
3.6180472,151,28598.741523
16.014872,151,28598.831916
16.771984,151,28598.831916
16.388544,151,28598.878354
24.040615,151,28607.790455
28.683842,151,28607.881334
18.017702,151,28607.881334
25.637976,151,28607.928289
23.792204,151,28616.71675
10.434037,151,28616.822626
23.431229,151,28616.822626
22.900473,151,28616.884562
20.303083,151,28625.748871
23.573538,151,28625.840252
15.933243,151,28625.840252
13.1480665,151,28625.855746
18.001083,151,28634.707486
23.380533,151,28634.755941
26.087456,151,28634.755941
12.610749,151,28634.829365
26.507395,151,28643.795473
16.527224,151,28643.824929
24.792309,151,28643.824929
14.905317,151,28643.946763
22.70954,151,28652.817405
22.413885,151,28652.878361
17.425808,151,28652.878361
25.532898,151,28652.954776
17.819813,148,28698.63412
14.286774,148,28698.71004
13.652058,148,28698.71004
23.261005,148,28698.801419
24.876455,151,28707.671951
25.88951,151,28707.763857
13.255001,151,28707.763857
11.758184,151,28707.794322
25.673775,151,28716.531792
25.97976,151,28716.623731
17.027496,151,28716.623731
25.233137,151,28716.638714
24.80691,151,28725.376514
15.301086,151,28725.481424
25.999533,151,28725.481424
20.00545,151,28725.526871
6.4241896,151,28734.405441
10.194064,151,28734.497324
13.271741,151,28734.497324
24.857014,151,28734.550286
18.461388,151,28743.374337
18.704641,151,28743.465719
23.296232,151,28743.467226
19.721365,151,28743.510676
16.657227,151,28752.669503
18.005177,151,28752.776374
25.482214,151,28752.776374
11.97603,151,28752.806828
10.145466,151,28761.680233
12.012001,151,28761.784591
14.814656,151,28761.784591
11.727969,151,28761.815042
12.123859,151,28770.559788
14.504902,151,28770.651695
4.829151,151,28770.651695
13.223937,151,28770.698143
25.682314,151,28779.736733
14.762646,151,28779.798164
10.178615,151,28779.798164
10.807113,151,28779.920572
-17.882725,151,28788.746527
21.069136,151,28788.883724
16.999136,151,28788.883724
19.284834,151,28788.898714
10.926137,151,28797.814331
26.571712,151,28797.906229
17.741158,151,28797.906229
9.372579,151,28797.921706
19.782993,151,28806.788219
13.787834,151,28806.879626
16.37053,151,28806.879626
9.952206,151,28806.91009
11.315728,151,28822.673718
12.775725,151,28822.764603
12.519193,151,28822.764603
12.208557,151,28822.840027
18.733822,151,28831.654204
12.450072,151,28831.745076
18.787706,151,28831.745076
25.60521,151,28831.815981
14.105724,151,28840.800356
12.464781,151,28840.890253
11.627643,151,28840.890253
15.361432,151,28840.920705
17.058979,151,28849.821564
23.892014,151,28849.912464
24.032253,151,28849.912464
7.885216,151,28849.928439
6.931195,151,28858.670607
11.825034,151,28858.731532
17.836617,151,28858.731532
16.940905,151,28858.824438
18.153439,151,28867.750211
16.286673,151,28867.842581
12.457311,151,28867.842581
23.700144,151,28867.888017
26.991678,151,28876.558208
19.26278,151,28876.60418
26.92654,151,28876.60418
25.956373,151,28876.665602
14.671168,151,28885.577024
36.997715,151,28885.668413
15.940577,151,28885.668413
15.476884,151,28885.709388
55.843094,151,28894.645439
17.153486,151,28894.675894
9.926587,151,28894.675894
12.132844,151,28894.768317
16.635904,151,28903.690517
11.914986,151,28903.79591
16.577791,151,28903.79591
12.8852415,151,28903.854334
23.145742,151,28912.665632
24.290262,151,28912.71259
14.3588085,151,28912.71259
15.872037,151,28912.804533
18.689346,151,28921.642356
12.515696,151,28921.703813
25.7293,151,28921.703813
12.091965,151,28921.764726
11.426463,151,28930.574654
10.2199135,151,28930.666053
12.795095,151,28930.666053
9.485592,151,28930.696516
20.316034,151,28939.699838
21.401701,151,28939.792715
27.89624,151,28939.792715
11.237431,151,28939.807197
18.65123,149,28971.735513
12.404587,149,28971.827919
9.6096525,149,28971.827919
16.352318,149,28971.873384
12.937437,151,28980.658898
26.095758,151,28980.749832
15.890652,151,28980.749832
9.90624,151,28980.76531
18.357746,151,28989.706053
10.492743,151,28989.797966
25.592873,151,28989.797966
2.8594248,151,28989.849451
15.2507515,151,28998.649127
24.736086,151,28998.730511
10.463009,151,28998.730511
19.80851,151,28998.786933
25.96815,151,29007.650249
26.094074,151,29007.696184
9.01954,151,29007.696184
25.755444,151,29007.818042
11.880193,151,29016.780332
14.251107,151,29016.842774
30.84045,151,29016.842774
10.078221,151,29016.903706
12.767302,151,29025.83171
19.941633,151,29025.893653
26.615162,151,29025.893653
16.568527,151,29026.001032
19.631298,151,29034.796639
24.15529,151,29034.908056
17.433714,151,29034.908056
15.871178,151,29034.969022
9.946091,151,29043.782251
23.788507,151,29043.874645
12.688805,151,29043.874645
14.758758,151,29043.935555
11.072663,151,29052.722011
11.9445505,151,29052.81442
14.055082,151,29052.81442
24.915438,151,29052.875355
10.265817,151,29061.835578
20.035786,151,29061.926484
15.893925,151,29061.926484
12.34058,151,29062.002892
26.500242,151,29070.756577
17.677578,151,29070.838001
17.587576,151,29070.838001
12.603598,151,29070.960863
6.038939,151,29079.904668
18.478659,151,29079.998058
13.181651,151,29079.998058
12.612669,151,29080.027019
20.216406,151,29088.718872
16.83803,151,29088.82323
11.379054,151,29088.82323
12.277185,151,29088.857194
24.371605,150,29112.769387
-13.186138,150,29112.86179
14.116473,150,29112.86179
5.873535,150,29112.953686
18.399899,151,29121.77493
25.336039,151,29121.882788
12.776255,151,29121.882788
11.397025,151,29121.938218
33.2105,151,29130.800014
27.912838,151,29130.860944
69.36074,151,29130.860944
14.403838,151,29130.953864
16.29318,151,29139.899461
16.831089,151,29140.00583
13.955069,151,29140.00583
19.82368,151,29140.036283
23.332973,151,29148.829025
12.984402,151,29148.980356
26.572485,151,29148.980356
10.375845,151,29148.996834
26.413862,151,29157.84861
12.695505,151,29157.955975
29.428375,151,29157.955975
16.919325,151,29157.99793
17.790222,151,29166.98376
10.111797,151,29167.075647
24.670597,151,29167.075647
26.863499,151,29167.166538
11.587866,151,29176.008626
16.260311,151,29176.099514
16.494457,151,29176.099514
24.655354,151,29176.155439
18.419708,151,29184.975477
12.867041,151,29185.067901
17.174538,151,29185.067901
15.529598,151,29185.113865
30.861713,151,29193.878044
18.735973,151,29193.956959
15.571986,151,29193.956959
14.259537,151,29194.015886
23.79206,151,29202.794774
12.745797,151,29202.900646
26.562529,151,29202.900646
25.975315,151,29202.931604
6.4520984,151,29211.951514
11.23207,151,29211.997956
16.956036,151,29211.997956
24.614471,151,29212.109823
27.383606,151,29220.961308
19.615349,151,29221.006768
10.296292,151,29221.006768
25.42284,151,29221.09868
13.818726,147,29275.41979
21.445766,147,29275.450764
18.07661,147,29275.450764
20.211725,147,29275.527655
22.764206,151,29284.350609
17.109907,151,29284.441991
15.988436,151,29284.441991
10.508285,151,29284.473465
12.786469,151,29293.209932
14.186794,151,29293.25636
11.633742,151,29293.25636
12.717952,151,29293.347777
19.520483,151,29302.214067
16.626629,151,29302.305949
20.217192,151,29302.305949
21.594791,151,29302.336932
12.363826,151,29311.196113
13.105213,151,29311.288594
12.490084,151,29311.288594
14.5419445,151,29311.396941
24.173124,151,29320.298203
13.215788,151,29320.389088
19.391796,151,29320.389088
24.613487,151,29320.434527
24.195923,151,29329.318308
8.246673,151,29329.424734
23.876883,151,29329.424734
10.496565,151,29329.439719
17.961792,151,29338.315012
50.70044,151,29338.42189
12.470118,151,29338.42189
12.345094,151,29338.437872
10.398338,151,29347.296474
11.950418,151,29347.40386
6.705103,151,29347.40386
14.011363,151,29347.418845
18.598957,151,29356.316514
9.601372,151,29356.377957
14.503954,151,29356.377957
16.150429,151,29356.423936
17.20555,151,29365.215923
19.13976,151,29365.321821
13.595656,151,29365.321821
13.790842,151,29365.337794
16.38055,151,29374.438303
14.690592,151,29374.544689
16.931536,151,29374.544689
11.425477,151,29374.560164
10.136168,151,29383.435959
5.275885,151,29383.54336
27.035496,151,29383.54336
7.028113,151,29383.588859
15.425675,151,29392.456513
18.54613,151,29392.548922
20.017076,151,29392.548922
14.196607,151,29392.625305
18.901442,139,29523.436178
12.67447,139,29523.543075
13.268737,139,29523.543075
17.114769,139,29523.573538
22.637089,151,29532.444751
14.292194,151,29532.551646
13.015302,151,29532.551646
10.249612,151,29532.614077
16.538881,151,29541.421839
31.264877,151,29541.559722
26.186218,151,29541.559722
31.288725,151,29541.590176
14.038054,151,29550.305324
11.222462,151,29550.41173
25.596167,151,29550.41173
20.248358,151,29550.427703
12.646551,151,29559.169141
15.308571,151,29559.262035
61.86478,151,29559.262035
30.843832,151,29559.291501
25.753227,151,29568.11416
12.551369,151,29568.205039
17.004505,151,29568.205039
23.256475,151,29568.266504
17.57266,151,29576.974055
25.329456,151,29577.080958
12.602899,151,29577.080958
8.386706,151,29577.127398
15.880995,151,29585.918311
23.303965,151,29585.946798
18.894554,151,29585.946798
12.963596,151,29586.054695
9.532726,151,29594.971081
12.239045,151,29595.078046
30.544085,151,29595.078046
16.812975,151,29595.123984
29.262066,151,29603.927487
12.899618,151,29604.050364
26.608974,151,29604.05136
26.904852,151,29604.079828
28.18745,151,29612.987939
24.152744,151,29613.064831
13.648836,151,29613.064831
16.49615,151,29613.12625
26.32612,151,29622.11774
12.794036,151,29622.209141
12.824912,151,29622.209141
14.227953,151,29622.239608
62.37464,151,29631.096067
22.468513,151,29631.218939
9.126796,151,29631.218939
10.492276,151,29631.263875
17.903393,138,29771.319563
10.210842,138,29771.427456
17.39517,138,29771.427456
12.319033,138,29771.44347
18.90124,151,29780.384546
46.09565,151,29780.475936
12.079985,151,29780.475936
47.73527,151,29780.521386
17.002806,151,29789.267258
32.560997,151,29789.359174
24.041088,151,29789.359174
26.88225,151,29789.420105
68.642334,151,29798.256346
24.616842,151,29798.334772
27.78808,151,29798.334772
16.427942,151,29798.379222
65.774414,151,29807.302058
31.564861,151,29807.393466
14.795666,151,29807.393466
13.879092,151,29807.454876
17.102892,151,29816.317522
19.704578,151,29816.420424
24.232471,151,29816.420424
33.4388,151,29816.45088
9.8766365,151,29825.345871
63.91036,151,29825.437273
60.33741,151,29825.437273
19.503157,151,29825.467754
24.902514,151,29834.505592
26.010828,151,29834.520578
31.989094,151,29834.520578
14.828724,151,29834.612464
18.626698,151,29843.491188
30.865143,151,29843.584074
12.273532,151,29843.584074
26.402325,151,29843.599058
13.217521,151,29852.667396
73.33268,151,29852.758779
10.462867,151,29852.758779
26.413122,151,29852.774262
16.19218,151,29861.63534
19.967846,151,29861.743251
17.755844,151,29861.744248
14.203632,151,29861.804676
17.175354,151,29870.655897
12.649239,151,29870.764435
25.458921,151,29870.764435
16.829,151,29870.779424
17.703512,151,29879.740824
10.292214,151,29879.787265
20.004953,151,29879.787265
30.335575,151,29879.869605
23.42273,151,29888.791332
26.863611,151,29888.900202
18.765575,151,29888.900202
25.2664,151,29888.945654
32.512672,151,29904.665055
13.508095,151,29904.727998
17.011267,151,29904.728997
19.703337,151,29904.818413
30.392298,151,29913.586376
25.917002,151,29913.680784
6.0514565,151,29913.680784
7.2410717,151,29913.708756
17.351732,151,29922.559535
24.171947,151,29922.651476
34.46846,151,29922.651476
12.237858,151,29922.66745
17.341105,151,29931.3835
9.918246,151,29931.47488
29.395803,151,29931.47488
31.995615,151,29931.490379
12.115417,151,29940.576078
40.16208,151,29940.667984
30.061468,151,29940.667984
13.44851,151,29940.71344
16.742628,151,29949.520622
11.449447,151,29949.551087
33.926044,151,29949.551087
5.8503904,151,29949.668956
12.881158,151,29958.56225
36.545303,151,29958.669141
25.9067,151,29958.669141
12.643428,151,29958.684608
26.133284,151,29967.607082
24.971256,151,29967.714468
28.106129,151,29967.714468
25.977783,151,29967.802864
26.408587,151,29976.564075
53.687923,151,29976.675951
63.520416,151,29976.675951
13.377233,151,29976.701428
30.01065,151,29985.508626
11.41277,151,29985.600516
18.768524,151,29985.600516
14.291356,151,29985.646461
31.506626,151,29994.609822
25.150414,151,29994.700716
14.563696,151,29994.701713
